,year,d14c,sig_d14c,id
2188,-544.5,-4.7,2.7,Intcal20
2189,-554.5,-7.4,2.7,Intcal20
2190,-564.5,-6.6,2.7,Intcal20
2191,-574.5,-8.0,2.7,Intcal20
2192,-584.5,-3.5,3.1,Intcal20
2193,-594.5,-1.3,3.1,Intcal20
2194,-604.5,-4.8,3.1,Intcal20
2195,-614.5,0.1,2.7,Intcal20
2196,-624.5,1.3,2.7,Intcal20
2197,-634.5,0.6,2.7,Intcal20
2198,-644.5,6.0,2.4,Intcal20
2199,-1114.5,10.9,3.4,Intcal20
2200,-1124.5,9.5,3.4,Intcal20
2201,-1134.5,6.5,3.6,Intcal20
2202,-1144.5,10.3,3.4,Intcal20
2203,-2374.5,32.0,3.7,Intcal20
2204,-2394.5,39.7,3.8,Intcal20
2205,-2414.5,39.9,3.8,Intcal20
2206,-2864.5,66.3,3.3,Intcal20
2207,-2874.5,68.0,3.3,Intcal20
2208,-2884.5,64.1,3.3,Intcal20
2209,-4950.5,86.6,4.3,Intcal20
2210,-4970.5,85.2,4.3,Intcal20
2211,-4990.5,81.8,4.3,Intcal20
2212,-5010.5,77.4,5.9,Intcal20
2213,-5030.5,82.2,5.3,Intcal20
2214,-5130.5,86.9,4.7,Intcal20
2215,-5150.5,87.6,4.7,Intcal20
2216,-5170.5,102.6,4.8,Intcal20
2217,-5190.5,86.1,4.3,Intcal20
2218,-5210.5,92.6,4.4,Intcal20
2219,-5230.5,88.8,4.3,Intcal20
2220,-5250.5,96.1,4.4,Intcal20
2221,-5270.5,95.3,3.8,Intcal20
2222,-5290.5,93.1,3.8,Intcal20
2223,-5310.5,88.9,3.8,Intcal20
2224,-5330.5,89.1,3.8,Intcal20
2225,-5350.5,90.0,3.8,Intcal20
2226,-5370.5,88.0,3.8,Intcal20
2227,-5390.5,83.7,3.8,Intcal20
2228,-5410.5,93.3,3.8,Intcal20
2229,-5430.5,83.7,3.8,Intcal20
2230,-5450.5,94.5,3.8,Intcal20
2231,-5470.5,92.0,3.8,Intcal20
2232,-5490.5,79.3,3.8,Intcal20
2233,-5510.5,81.8,3.8,Intcal20
2234,-5530.5,82.7,3.8,Intcal20
2235,-5541.5,87.2,4.7,Intcal20
2236,-5550.5,86.2,3.8,Intcal20
2237,-5561.5,95.2,4.8,Intcal20
2238,-5570.5,79.7,3.8,Intcal20
2239,-5581.5,79.9,4.7,Intcal20
2240,-5590.5,92.2,3.8,Intcal20
2241,-5601.5,92.8,4.8,Intcal20
2242,-5610.5,92.0,3.8,Intcal20
2243,-5621.5,85.3,4.7,Intcal20
2244,-5630.5,86.5,3.8,Intcal20
2245,-5641.5,84.3,4.7,Intcal20
2246,-5661.5,79.1,4.7,Intcal20
2247,-5681.5,78.6,4.7,Intcal20
2248,-5701.5,82.2,4.7,Intcal20
2249,-5721.5,80.6,4.7,Intcal20
2250,-5741.5,80.1,4.7,Intcal20
2251,-5761.5,74.4,4.7,Intcal20
2252,-5781.5,76.9,4.7,Intcal20
2253,-5801.5,72.1,4.7,Intcal20
2254,-5821.5,71.3,4.7,Intcal20
2255,-5841.5,72.6,4.7,Intcal20
2256,-5862.5,76.7,4.3,Intcal20
2257,-5882.5,72.9,4.3,Intcal20
2258,-5902.5,76.8,4.3,Intcal20
2259,-5922.5,76.9,4.3,Intcal20
2260,-5942.5,70.1,4.3,Intcal20
2261,-5962.5,80.9,4.3,Intcal20
2262,-5982.5,87.2,4.3,Intcal20
2263,-6002.5,78.9,4.3,Intcal20
2264,-6022.5,78.9,4.4,Intcal20
2265,-6042.5,67.4,4.4,Intcal20
2266,-6062.5,71.9,4.3,Intcal20
2267,-6082.5,73.6,4.4,Intcal20
2268,-6102.5,68.2,4.4,Intcal20
2269,-6122.5,66.7,4.4,Intcal20
2270,-6142.5,78.1,4.4,Intcal20
2271,-6150.5,82.7,4.4,Intcal20
2272,-6170.5,72.5,4.4,Intcal20
2273,-6190.5,81.2,4.4,Intcal20
2274,-6210.5,77.8,4.0,Intcal20
2275,-6230.5,74.1,4.0,Intcal20
2276,-6250.5,67.8,4.0,Intcal20
2277,-6270.5,66.4,4.0,Intcal20
2278,-6290.5,69.2,4.0,Intcal20
2279,-6310.5,68.1,4.3,Intcal20
2280,-6330.5,77.6,4.3,Intcal20
2281,-6350.5,74.2,4.3,Intcal20
2282,-6370.5,79.2,4.3,Intcal20
2283,-6390.5,77.0,4.3,Intcal20
2284,-6410.5,72.5,4.3,Intcal20
2285,-6430.5,77.0,4.3,Intcal20
2286,-6450.5,72.2,4.3,Intcal20
2287,-6470.5,61.9,4.2,Intcal20
2288,-6490.5,73.3,4.9,Intcal20
2289,-6510.5,64.0,4.2,Intcal20
2290,-6530.5,65.7,4.2,Intcal20
2291,-6550.5,59.1,4.2,Intcal20
2292,-6570.5,68.4,4.3,Intcal20
2293,-6590.5,66.2,4.4,Intcal20
2294,-6610.5,66.4,4.4,Intcal20
2295,-6630.5,71.1,4.7,Intcal20
2296,-6650.5,65.5,4.4,Intcal20
2297,-6670.5,63.7,4.4,Intcal20
2298,-6690.5,64.7,3.7,Intcal20
2299,-6710.5,65.5,3.7,Intcal20
2300,-6730.5,69.7,3.7,Intcal20
2301,-6750.5,68.0,3.7,Intcal20
2302,-6770.5,67.1,3.7,Intcal20
2303,-6790.5,78.4,4.4,Intcal20
2304,-6810.5,75.7,4.4,Intcal20
2305,-6830.5,74.1,4.4,Intcal20
2306,-6850.5,77.3,4.4,Intcal20
2307,-6870.5,75.4,4.4,Intcal20
2308,-6890.5,89.2,4.5,Intcal20
2309,-6890.5,88.2,4.5,Intcal20
2310,-6910.5,86.9,4.7,Intcal20
2311,-6930.5,89.5,4.7,Intcal20
2312,-6950.5,83.5,4.7,Intcal20
2313,-6950.5,84.7,4.7,Intcal20
2314,-6970.5,96.3,4.8,Intcal20
2315,-6990.5,96.9,4.8,Intcal20
2316,-7010.5,103.1,4.8,Intcal20
2317,-7030.5,106.5,4.8,Intcal20
2318,-7050.5,95.2,4.8,Intcal20
2319,-7070.5,97.7,4.8,Intcal20
2320,-7090.5,79.7,2.8,Intcal20
2321,-7110.5,81.8,3.5,Intcal20
2322,-7130.5,84.4,3.5,Intcal20
2323,-7150.5,79.6,3.5,Intcal20
2324,-7170.5,93.3,4.5,Intcal20
2325,-7230.5,100.1,4.5,Intcal20
2326,1744.5,-1.0,2.4,Intcal20
2327,1734.5,3.2,2.5,Intcal20
2328,1724.5,11.2,2.5,Intcal20
2329,1714.5,14.3,2.7,Intcal20
2330,1704.5,15.8,2.7,Intcal20
2331,1694.5,19.5,2.3,Intcal20
2332,1684.5,11.1,2.3,Intcal20
2333,1674.5,10.4,2.5,Intcal20
2334,1664.5,8.9,2.6,Intcal20
2335,1654.5,6.8,2.3,Intcal20
2336,1644.5,2.9,2.2,Intcal20
2337,1634.5,-2.0,2.1,Intcal20
2338,1624.5,-4.8,2.1,Intcal20
2339,1614.5,-3.6,2.1,Intcal20
2340,1604.5,-1.3,2.1,Intcal20
2341,1594.5,-2.9,2.2,Intcal20
2342,1584.5,3.8,2.1,Intcal20
2343,1574.5,3.0,2.1,Intcal20
2344,1564.5,4.9,2.3,Intcal20
2345,1554.5,6.4,2.3,Intcal20
2346,1544.5,11.6,2.1,Intcal20
2347,1534.5,8.8,2.1,Intcal20
2348,1524.5,13.6,2.3,Intcal20
2349,1514.5,9.7,2.1,Intcal20
2350,1504.5,10.4,2.1,Intcal20
2351,1494.5,10.5,2.3,Intcal20
2352,1484.5,11.2,2.1,Intcal20
2353,1474.5,11.9,2.1,Intcal20
2354,1464.5,12.1,2.1,Intcal20
2355,1454.5,13.1,2.1,Intcal20
2356,1444.5,4.3,2.5,Intcal20
2357,1434.5,1.6,2.1,Intcal20
2358,1424.5,1.5,2.2,Intcal20
2359,1414.5,-1.9,2.2,Intcal20
2360,1404.5,-3.2,2.2,Intcal20
2361,1394.5,-6.0,2.2,Intcal20
2362,1384.5,-9.1,2.2,Intcal20
2363,1374.5,-12.5,2.2,Intcal20
2364,1364.5,-9.9,2.2,Intcal20
2365,1354.5,-2.2,2.1,Intcal20
2366,1344.5,0.7,2.1,Intcal20
2367,1334.5,0.3,2.2,Intcal20
2368,1324.5,6.0,2.1,Intcal20
2369,1314.5,1.8,2.2,Intcal20
2370,1304.5,-1.5,2.5,Intcal20
2371,1294.5,-2.9,2.2,Intcal20
2372,1284.5,-3.4,2.2,Intcal20
2373,1274.5,-9.6,2.5,Intcal20
2374,1264.5,-13.5,2.2,Intcal20
2375,1254.5,-17.3,2.2,Intcal20
2376,1244.5,-13.8,2.2,Intcal20
2377,1234.5,-13.8,2.1,Intcal20
2378,1224.5,-8.6,2.2,Intcal20
2379,1214.5,-15.7,2.2,Intcal20
2380,1204.5,-17.6,2.1,Intcal20
2381,1194.5,-18.4,2.2,Intcal20
2382,1184.5,-15.6,2.0,Intcal20
2383,1174.5,-15.2,2.0,Intcal20
2384,1164.5,-15.8,2.1,Intcal20
2385,1154.5,-17.9,2.2,Intcal20
2386,1144.5,-17.9,2.2,Intcal20
2387,1134.5,-20.2,2.2,Intcal20
2388,1124.5,-14.8,2.2,Intcal20
2389,1114.5,-18.8,2.2,Intcal20
2390,1104.5,-15.5,2.0,Intcal20
2391,1094.5,-12.1,2.5,Intcal20
2392,1084.5,-14.6,2.2,Intcal20
2393,1074.5,-8.7,2.5,Intcal20
2394,1064.5,-8.5,2.5,Intcal20
2395,1054.5,-5.7,2.2,Intcal20
2396,1044.5,-6.1,2.2,Intcal20
2397,1034.5,-9.3,2.0,Intcal20
2398,1024.5,-11.2,2.1,Intcal20
2399,1014.5,-21.3,2.2,Intcal20
2400,1004.5,-15.7,2.5,Intcal20
2401,994.5,-13.7,2.2,Intcal20
2402,984.5,-21.0,2.2,Intcal20
2403,974.5,-18.1,2.2,Intcal20
2404,964.5,-19.5,2.2,Intcal20
2405,954.5,-16.4,2.2,Intcal20
2406,935.0,-22.5,2.4,Intcal20
2407,925.0,-12.5,2.5,Intcal20
2408,915.0,-13.0,2.2,Intcal20
2409,905.0,-13.5,2.2,Intcal20
2410,895.0,-13.3,2.2,Intcal20
2411,785.0,-7.8,2.5,Intcal20
2412,775.0,-6.2,2.5,Intcal20
2413,765.0,-17.9,2.4,Intcal20
2414,755.0,-17.6,2.4,Intcal20
2415,745.0,-15.1,2.5,Intcal20
2416,335.0,-17.6,2.4,Intcal20
2417,325.0,-22.5,2.4,Intcal20
2418,315.0,-21.1,2.4,Intcal20
2419,305.0,-21.9,2.4,Intcal20
2420,295.0,-18.5,2.4,Intcal20
2421,285.0,-18.4,2.4,Intcal20
2422,275.0,-13.9,2.3,Intcal20
2423,265.0,-13.3,2.5,Intcal20
2424,255.0,-12.9,2.5,Intcal20
2425,245.0,-15.6,2.5,Intcal20
2426,-3202.0,60.0,1.6,Intcal20
2427,-3213.0,63.4,1.6,Intcal20
2428,-3227.0,69.6,1.3,Intcal20
2429,-3238.0,71.1,1.2,Intcal20
2430,-3251.0,76.3,2.0,Intcal20
2431,-3265.0,73.4,1.2,Intcal20
2432,-3276.0,81.2,2.0,Intcal20
2433,-3287.0,78.8,1.6,Intcal20
2434,-3297.0,80.1,2.2,Intcal20
2435,-3307.0,84.6,2.0,Intcal20
2436,-3316.0,84.2,2.3,Intcal20
2437,-3330.0,79.8,2.3,Intcal20
2438,-3339.0,82.9,2.3,Intcal20
2439,-3345.0,80.7,2.3,Intcal20
2440,-3358.0,77.8,2.1,Intcal20
2441,-3363.0,72.6,1.7,Intcal20
2442,-3370.0,69.4,2.0,Intcal20
2443,-3378.0,62.3,2.0,Intcal20
2444,-3383.0,59.5,2.2,Intcal20
2445,-3390.0,59.9,1.6,Intcal20
2446,-3398.0,67.9,2.3,Intcal20
2447,-3406.0,62.5,2.0,Intcal20
2448,-3413.0,66.7,2.3,Intcal20
2449,-3420.0,64.8,1.6,Intcal20
2450,-3425.0,67.0,2.3,Intcal20
2451,-3430.0,69.5,2.5,Intcal20
2452,-3434.0,70.6,2.4,Intcal20
2453,-3438.0,75.1,2.0,Intcal20
2454,-3443.0,72.4,1.6,Intcal20
2455,-3448.0,74.7,1.7,Intcal20
2456,-3454.0,75.2,1.7,Intcal20
2457,-3461.0,77.6,2.3,Intcal20
2458,-3465.0,76.2,2.3,Intcal20
2459,-3467.0,79.6,2.3,Intcal20
2460,-3473.0,82.2,1.8,Intcal20
2461,-3479.0,84.4,2.2,Intcal20
2462,-3486.0,82.7,2.0,Intcal20
2463,-3493.0,80.9,1.6,Intcal20
2464,-3500.0,75.1,2.1,Intcal20
2465,-3507.0,79.5,2.2,Intcal20
2466,-3514.0,84.0,2.3,Intcal20
2467,-3521.0,74.5,2.3,Intcal20
2468,-3527.0,70.5,1.7,Intcal20
2469,-3534.0,69.4,2.1,Intcal20
2470,-3541.0,64.9,2.3,Intcal20
2471,-3547.0,66.8,2.3,Intcal20
2472,-3554.0,71.6,2.3,Intcal20
2473,-3565.0,74.1,2.4,Intcal20
2474,-3576.0,73.6,2.1,Intcal20
2475,-3586.0,80.0,1.5,Intcal20
2476,-3594.0,79.5,2.3,Intcal20
2477,-3601.0,81.5,3.0,Intcal20
2478,-3609.0,86.4,1.6,Intcal20
2479,-3627.0,87.8,1.8,Intcal20
2480,-3633.0,83.0,2.3,Intcal20
2481,-3639.0,74.6,1.7,Intcal20
2482,-3643.0,72.3,2.3,Intcal20
2483,-3649.0,73.1,2.0,Intcal20
2484,-3655.0,69.5,2.1,Intcal20
2485,-3662.0,64.0,2.3,Intcal20
2486,-3667.0,66.5,2.0,Intcal20
2487,-3674.0,68.9,2.3,Intcal20
2488,-3681.0,70.8,2.3,Intcal20
2489,-3687.0,72.6,2.3,Intcal20
2490,-3696.0,67.5,2.3,Intcal20
2491,-3704.0,70.4,2.3,Intcal20
2492,-3712.0,64.6,1.7,Intcal20
2493,-3718.0,64.5,1.7,Intcal20
2494,-3726.0,70.5,1.7,Intcal20
2495,-3733.0,66.1,2.0,Intcal20
2496,-3741.0,68.6,1.7,Intcal20
2497,-3750.0,70.5,2.3,Intcal20
2498,-3755.0,73.6,2.3,Intcal20
2499,-3762.0,71.2,2.3,Intcal20
2500,-3771.0,73.3,2.3,Intcal20
2501,-3777.0,69.8,2.4,Intcal20
2502,-3788.0,70.7,2.3,Intcal20
2503,-3798.0,69.3,2.3,Intcal20
2504,-3807.0,69.0,2.4,Intcal20
2505,-3815.0,66.8,2.3,Intcal20
2506,-3826.0,67.2,1.7,Intcal20
2507,-3839.0,70.8,1.6,Intcal20
2508,-3850.0,68.9,2.5,Intcal20
2509,-3858.0,73.8,1.6,Intcal20
2510,-3866.0,72.4,1.7,Intcal20
2511,-3874.0,79.8,2.3,Intcal20
2512,-3885.0,82.0,1.6,Intcal20
2513,-3894.0,80.5,2.3,Intcal20
2514,-3903.0,87.1,2.3,Intcal20
2515,-1565.5,14.9,1.9,Intcal20
2516,-1575.5,14.0,1.9,Intcal20
2517,-1585.5,13.9,1.9,Intcal20
2518,-1595.5,18.4,1.9,Intcal20
2519,-1605.5,14.5,1.9,Intcal20
2520,-1611.0,15.5,1.9,Intcal20
2521,-1615.5,16.3,1.9,Intcal20
2522,-1617.0,13.7,1.9,Intcal20
2523,-1625.5,15.6,1.9,Intcal20
2524,-1634.0,10.0,1.9,Intcal20
2525,-1635.5,13.9,1.9,Intcal20
2526,-1642.0,14.5,1.9,Intcal20
2527,-1645.5,14.3,1.9,Intcal20
2528,-1646.0,14.3,1.9,Intcal20
2529,-1649.0,11.6,1.9,Intcal20
2530,-1654.0,18.7,1.9,Intcal20
2531,-1656.0,18.5,1.9,Intcal20
2532,-1659.0,16.2,1.9,Intcal20
2533,-624.5,-1.5,1.9,Intcal20
2534,-634.5,0.7,1.6,Intcal20
2535,-644.5,1.8,1.9,Intcal20
2536,-654.5,11.5,1.6,Intcal20
2537,-654.5,9.9,1.5,Intcal20
2538,-664.5,5.7,1.9,Intcal20
2539,-664.5,8.1,1.4,Intcal20
2540,-674.5,-1.3,1.7,Intcal20
2541,-674.5,7.4,1.4,Intcal20
2542,-684.5,6.8,1.9,Intcal20
2543,-684.5,9.8,1.4,Intcal20
2544,-694.5,17.4,1.9,Intcal20
2545,-704.5,14.9,1.8,Intcal20
2546,-714.5,17.2,1.9,Intcal20
2547,-724.5,16.3,1.8,Intcal20
2548,-734.5,14.6,1.6,Intcal20
2549,-744.5,14.6,1.8,Intcal20
2550,-752.5,14.1,2.9,Intcal20
2551,-754.5,11.9,1.9,Intcal20
2552,-764.5,13.1,1.9,Intcal20
2553,-774.5,10.7,1.6,Intcal20
2554,-784.5,7.3,2.1,Intcal20
2555,-794.5,6.5,1.8,Intcal20
2556,-804.5,3.1,1.7,Intcal20
2557,-814.5,-0.2,1.7,Intcal20
2558,-824.5,-0.4,1.6,Intcal20
2559,-839.5,0.5,1.6,Intcal20
2560,-844.5,-1.7,1.7,Intcal20
2561,-1112.0,7.4,2.1,Intcal20
2562,-1117.0,4.5,2.3,Intcal20
2563,-1122.0,7.8,2.3,Intcal20
2564,-1127.0,3.4,2.2,Intcal20
2565,-1132.0,6.9,2.6,Intcal20
2566,-1137.0,3.3,2.1,Intcal20
2567,-1142.0,6.8,1.9,Intcal20
2568,-1147.0,8.3,1.9,Intcal20
2569,-1152.0,10.7,1.9,Intcal20
2570,-1157.0,8.7,1.9,Intcal20
2571,-1212.0,6.8,3.4,Intcal20
2572,-1217.0,15.1,2.1,Intcal20
2573,-1222.0,8.9,1.8,Intcal20
2574,-1227.0,12.7,2.3,Intcal20
2575,-1232.0,9.5,2.1,Intcal20
2576,-1237.0,6.0,1.9,Intcal20
2577,-1242.0,11.1,2.3,Intcal20
2578,-1247.0,8.7,1.9,Intcal20
2579,-1252.0,13.9,1.8,Intcal20
2580,-1257.0,12.3,1.6,Intcal20
2581,-1262.0,11.7,1.8,Intcal20
2582,-1267.0,10.5,1.9,Intcal20
2583,-1272.0,14.0,1.9,Intcal20
2584,-1276.0,11.2,3.0,Intcal20
2585,-1277.0,13.1,2.3,Intcal20
2586,-1281.0,11.7,2.4,Intcal20
2587,-1282.0,11.4,1.9,Intcal20
2588,-1286.0,11.5,2.1,Intcal20
2589,-1287.0,8.1,2.5,Intcal20
2590,-1291.0,10.6,2.6,Intcal20
2591,-1292.0,13.6,2.6,Intcal20
2592,-1296.0,11.3,3.3,Intcal20
2593,-1297.0,12.7,3.0,Intcal20
2594,-1301.0,5.9,3.0,Intcal20
2595,-1302.0,17.3,2.5,Intcal20
2596,-1306.0,5.6,2.4,Intcal20
2597,-1307.0,8.5,3.1,Intcal20
2598,-1311.0,10.1,1.8,Intcal20
2599,-1316.0,11.1,1.6,Intcal20
2600,-1321.0,11.0,1.9,Intcal20
2601,-1326.0,10.7,2.5,Intcal20
2602,-1331.0,9.4,1.9,Intcal20
2603,-1336.0,11.8,2.1,Intcal20
2604,-1341.0,16.1,2.2,Intcal20
2605,-1346.0,16.4,2.5,Intcal20
2606,-1352.0,17.3,2.3,Intcal20
2607,-1481.0,17.2,2.3,Intcal20
2608,-1486.0,19.6,2.3,Intcal20
2609,-1491.0,18.9,1.9,Intcal20
2610,-1494.5,17.7,2.3,Intcal20
2611,-1496.0,18.8,1.9,Intcal20
2612,-1501.0,18.3,3.2,Intcal20
2613,-1501.0,14.7,2.5,Intcal20
2614,-1504.5,10.1,2.4,Intcal20
2615,-1506.0,16.4,2.4,Intcal20
2616,-1511.0,9.9,2.1,Intcal20
2617,-1514.5,14.1,2.1,Intcal20
2618,-1516.0,13.3,3.3,Intcal20
2619,-1521.0,13.4,2.1,Intcal20
2620,-1524.5,16.1,2.5,Intcal20
2621,-1526.0,16.5,1.8,Intcal20
2622,-1531.0,11.1,3.0,Intcal20
2623,-1534.5,11.1,2.4,Intcal20
2624,-1536.0,12.5,1.6,Intcal20
2625,-1536.0,11.0,2.3,Intcal20
2626,-1541.0,16.7,2.3,Intcal20
2627,-1541.0,15.5,1.9,Intcal20
2628,-1544.5,11.1,2.5,Intcal20
2629,-1546.0,16.8,2.4,Intcal20
2630,-1546.0,10.8,1.8,Intcal20
2631,-1551.0,16.4,1.9,Intcal20
2632,-1551.0,11.4,1.8,Intcal20
2633,-1554.5,16.2,2.4,Intcal20
2634,-1556.0,15.5,1.9,Intcal20
2635,-1561.0,15.8,2.3,Intcal20
2636,-1564.5,11.2,2.4,Intcal20
2637,-1566.0,16.1,2.3,Intcal20
2638,-1571.0,15.0,1.9,Intcal20
2639,-1574.5,15.7,2.4,Intcal20
2640,-1576.0,14.3,2.4,Intcal20
2641,-1579.5,19.1,3.2,Intcal20
2642,-1581.0,17.4,1.8,Intcal20
2643,-1584.5,16.5,2.3,Intcal20
2644,-1586.0,22.0,2.2,Intcal20
2645,-1586.0,20.5,2.9,Intcal20
2646,-1591.0,26.6,2.9,Intcal20
2647,-1591.0,21.4,2.2,Intcal20
2648,-1594.5,20.7,2.2,Intcal20
2649,-1596.0,19.6,1.9,Intcal20
2650,-1601.0,19.3,2.2,Intcal20
2651,-1604.5,22.0,2.2,Intcal20
2652,-1606.0,21.8,1.8,Intcal20
2653,-1611.0,20.7,1.8,Intcal20
2654,-1614.5,15.5,2.5,Intcal20
2655,-1616.0,17.6,2.2,Intcal20
2656,-1621.0,19.7,2.3,Intcal20
2657,-1624.5,16.4,2.4,Intcal20
2658,-1626.0,15.2,2.3,Intcal20
2659,-1631.0,17.0,2.5,Intcal20
2660,-1634.5,14.4,2.4,Intcal20
2661,-1636.0,19.9,2.7,Intcal20
2662,-1641.0,15.1,2.9,Intcal20
2663,-1644.5,16.2,2.3,Intcal20
2664,-1646.0,17.1,3.4,Intcal20
2665,-1654.5,19.7,2.2,Intcal20
2666,-1654.5,14.8,2.4,Intcal20
2667,-1664.0,12.9,3.2,Intcal20
2668,-1664.5,17.4,3.0,Intcal20
2669,-1664.5,15.9,2.3,Intcal20
2670,-1674.5,15.8,1.9,Intcal20
2671,-1674.5,14.9,2.4,Intcal20
2672,-1684.5,19.6,1.9,Intcal20
2673,-1684.5,17.0,2.3,Intcal20
2674,-1694.5,16.8,2.3,Intcal20
2675,-1694.5,14.7,1.9,Intcal20
2676,-1704.5,10.0,2.3,Intcal20
2677,-4073.5,67.6,3.6,Intcal20
2678,-4083.5,63.6,3.2,Intcal20
2679,-4093.5,66.7,3.1,Intcal20
2680,-4103.5,72.8,3.1,Intcal20
2681,-4113.5,71.7,3.2,Intcal20
2682,-4123.5,73.3,2.9,Intcal20
2683,-4133.5,83.3,3.2,Intcal20
2684,-4375.0,55.3,6.2,Intcal20
2685,-4383.0,63.6,5.0,Intcal20
2686,-4392.0,75.4,5.2,Intcal20
2687,-4406.0,67.2,5.0,Intcal20
2688,-4433.0,73.2,5.1,Intcal20
2689,-4442.0,79.6,5.1,Intcal20
2690,-4451.0,68.2,5.2,Intcal20
2691,-4461.0,65.5,5.3,Intcal20
2692,-4470.0,80.7,5.1,Intcal20
2693,-4482.0,87.7,5.4,Intcal20
2694,-4492.0,77.9,6.3,Intcal20
2695,-4503.0,62.3,5.2,Intcal20
2696,-4513.0,78.0,6.8,Intcal20
2697,-4521.0,74.0,5.2,Intcal20
2698,-4541.0,86.8,5.4,Intcal20
2699,-4552.0,66.0,5.0,Intcal20
2700,-4565.0,76.6,5.1,Intcal20
2701,-4576.0,79.4,5.1,Intcal20
2702,-4587.0,78.3,5.4,Intcal20
2703,-4596.0,82.9,5.1,Intcal20
2704,-4644.5,84.8,5.1,Intcal20
2705,-4656.0,67.7,5.3,Intcal20
2706,-4669.0,75.1,5.1,Intcal20
2707,-4684.0,84.8,5.1,Intcal20
2708,-4689.5,76.1,3.2,Intcal20
2709,-4692.0,85.1,5.1,Intcal20
2710,-4700.0,83.6,5.1,Intcal20
2711,-4709.5,78.5,3.2,Intcal20
2712,-4713.5,79.5,5.1,Intcal20
2713,-4727.0,72.9,5.1,Intcal20
2714,-4729.5,71.1,3.2,Intcal20
2715,-4747.5,73.0,3.2,Intcal20
2716,-4769.5,78.0,3.2,Intcal20
2717,-4809.5,69.9,3.2,Intcal20
2718,-4829.5,78.9,3.5,Intcal20
2719,-4853.5,73.8,3.2,Intcal20
2720,-4860.0,67.1,3.2,Intcal20
2721,-4882.5,79.2,3.2,Intcal20
2722,-4884.0,77.4,3.2,Intcal20
2723,-4900.5,79.8,3.2,Intcal20
2724,-4902.0,83.3,3.0,Intcal20
2725,-4908.5,75.5,5.1,Intcal20
2726,-4916.0,81.3,3.5,Intcal20
2727,-4929.0,88.3,5.1,Intcal20
2728,-4933.5,76.1,3.5,Intcal20
2729,-4948.5,81.0,5.1,Intcal20
2730,-4994.0,94.0,5.2,Intcal20
2731,-5032.0,82.6,3.8,Intcal20
2732,-5056.0,72.1,3.7,Intcal20
2733,-5086.0,81.7,3.8,Intcal20
2734,-5119.5,81.5,3.9,Intcal20
2735,-5139.5,73.6,3.7,Intcal20
2736,-5175.0,90.2,4.1,Intcal20
2737,-5218.5,84.1,3.9,Intcal20
2738,-5233.0,83.5,3.9,Intcal20
2739,-5308.0,92.1,3.9,Intcal20
2740,-5845.5,65.3,4.2,Intcal20
2741,-5895.5,81.4,4.3,Intcal20
2742,-5904.0,74.7,3.9,Intcal20
2743,-5946.0,86.7,3.8,Intcal20
2744,-5964.0,78.3,3.8,Intcal20
2745,-5989.0,65.1,4.1,Intcal20
2746,-6023.0,78.9,3.8,Intcal20
2747,-6038.0,71.8,4.0,Intcal20
2748,-6056.5,81.3,4.0,Intcal20
2749,-6079.5,62.7,4.1,Intcal20
2750,-6134.0,64.3,3.7,Intcal20
2751,-6163.5,68.5,3.7,Intcal20
2752,-6187.0,62.4,4.0,Intcal20
2753,-6266.0,65.8,3.7,Intcal20
2754,-6287.5,60.0,3.7,Intcal20
2755,-6308.0,69.5,3.7,Intcal20
2756,-6320.0,82.2,3.8,Intcal20
2757,-6330.5,71.3,4.3,Intcal20
2758,-6343.0,76.0,4.3,Intcal20
2759,-6343.5,84.2,6.2,Intcal20
2760,-6349.5,83.2,3.8,Intcal20
2761,-6359.5,82.6,3.8,Intcal20
2762,-6363.5,87.3,3.8,Intcal20
2763,-6364.5,81.0,3.8,Intcal20
2764,-6368.0,77.9,3.8,Intcal20
2765,-6371.0,86.8,4.3,Intcal20
2766,-6374.5,81.4,3.8,Intcal20
2767,-6377.0,83.7,4.2,Intcal20
2768,-6378.0,81.9,3.8,Intcal20
2769,-6381.0,75.0,3.7,Intcal20
2770,-6382.0,74.8,3.7,Intcal20
2771,-6384.5,82.3,3.8,Intcal20
2772,-6387.0,84.2,3.8,Intcal20
2773,-6387.0,81.5,3.8,Intcal20
2774,-6389.5,82.5,3.8,Intcal20
2775,-6392.0,83.4,3.8,Intcal20
2776,-6397.0,70.6,3.7,Intcal20
2777,-6397.5,71.5,3.7,Intcal20
2778,-6398.0,85.4,3.8,Intcal20
2779,-6401.0,79.7,7.4,Intcal20
2780,-6402.5,74.1,3.7,Intcal20
2781,-6408.0,84.5,3.8,Intcal20
2782,-6408.0,74.8,3.7,Intcal20
2783,-6412.0,90.5,4.6,Intcal20
2784,-6415.0,65.0,4.1,Intcal20
2785,-6415.0,76.4,6.2,Intcal20
2786,-6428.0,65.4,3.7,Intcal20
2787,-6437.0,74.6,3.7,Intcal20
2788,-6442.5,70.0,5.3,Intcal20
2789,-6443.5,57.5,4.2,Intcal20
2790,-6452.0,77.0,3.8,Intcal20
2791,-6456.0,61.9,3.7,Intcal20
2792,-6468.0,65.4,3.7,Intcal20
2793,-6480.0,56.3,3.9,Intcal20
2794,-6504.5,51.7,4.2,Intcal20
2795,-6535.0,65.3,4.4,Intcal20
2796,-6572.5,69.2,4.1,Intcal20
2797,-6594.5,67.0,3.7,Intcal20
2798,-6596.5,64.0,4.2,Intcal20
